,Time,Event,Part,Process,Machine
2798,19965.65546725212,Routing Start,Source_jobtype1_350,Source_jobtype1,
2799,19965.65546725212,Routing Finish,Source_jobtype1_350,M1,
2800,19974.024774131158,Ops1-1 Finish,Source_jobtype1_349,M1,
2801,19974.024774131158,Routing Start,Source_jobtype1_349,M1,
2802,19974.024774131158,Part Completed,Source_jobtype1_349,Sink,
2803,19974.024774131158,Part transferred,Source_jobtype1_350,M1,
2804,19974.024774131158,Ops1-1 Start,Source_jobtype1_350,M1,
2805,19976.685506704012,Ops1-1 Finish,Source_jobtype1_350,M1,
2806,19976.685506704012,Routing Start,Source_jobtype1_350,M1,
2807,19976.685506704012,Part Completed,Source_jobtype1_350,Sink,
2808,20011.288302139863,Part Created,Source_jobtype1_351,Source_jobtype1,
2809,20011.288302139863,Routing Start,Source_jobtype1_351,Source_jobtype1,
2810,20011.288302139863,Routing Finish,Source_jobtype1_351,M1,
2811,20011.288302139863,Part transferred,Source_jobtype1_351,M1,
2812,20011.288302139863,Ops1-1 Start,Source_jobtype1_351,M1,
2813,20018.50576848146,Ops1-1 Finish,Source_jobtype1_351,M1,
2814,20018.50576848146,Routing Start,Source_jobtype1_351,M1,
2815,20018.50576848146,Part Completed,Source_jobtype1_351,Sink,
2816,20035.911318222687,Part Created,Source_jobtype1_352,Source_jobtype1,
2817,20035.911318222687,Routing Start,Source_jobtype1_352,Source_jobtype1,
2818,20035.911318222687,Routing Finish,Source_jobtype1_352,M1,
2819,20035.911318222687,Part transferred,Source_jobtype1_352,M1,
2820,20035.911318222687,Ops1-1 Start,Source_jobtype1_352,M1,
2821,20039.839653749037,Part Created,Source_jobtype1_353,Source_jobtype1,
2822,20039.839653749037,Routing Start,Source_jobtype1_353,Source_jobtype1,
2823,20039.839653749037,Routing Finish,Source_jobtype1_353,M1,
2824,20063.187455100204,Part Created,Source_jobtype1_354,Source_jobtype1,
2825,20063.187455100204,Routing Start,Source_jobtype1_354,Source_jobtype1,
2826,20063.187455100204,Routing Finish,Source_jobtype1_354,M1,
2827,20162.7916919264,Part Created,Source_jobtype1_355,Source_jobtype1,
2828,20162.7916919264,Routing Start,Source_jobtype1_355,Source_jobtype1,
2829,20162.7916919264,Routing Finish,Source_jobtype1_355,M1,
2830,20180.425021984003,Part Created,Source_jobtype1_356,Source_jobtype1,
2831,20180.425021984003,Routing Start,Source_jobtype1_356,Source_jobtype1,
2832,20180.425021984003,Routing Finish,Source_jobtype1_356,M1,
2833,20249.073503045223,Part Created,Source_jobtype1_357,Source_jobtype1,
2834,20249.073503045223,Routing Start,Source_jobtype1_357,Source_jobtype1,
2835,20249.073503045223,Routing Finish,Source_jobtype1_357,M1,
2836,20265.971383792454,Ops1-1 Finish,Source_jobtype1_352,M1,
2837,20265.971383792454,Routing Start,Source_jobtype1_352,M1,
2838,20265.971383792454,Part Completed,Source_jobtype1_352,Sink,
2839,20265.971383792454,Part transferred,Source_jobtype1_353,M1,
2840,20265.971383792454,Ops1-1 Start,Source_jobtype1_353,M1,
2841,20311.24371350091,Ops1-1 Finish,Source_jobtype1_353,M1,
2842,20311.24371350091,Routing Start,Source_jobtype1_353,M1,
2843,20311.24371350091,Part Completed,Source_jobtype1_353,Sink,
2844,20311.24371350091,Part transferred,Source_jobtype1_354,M1,
2845,20311.24371350091,Ops1-1 Start,Source_jobtype1_354,M1,
2846,20334.757476414918,Part Created,Source_jobtype1_358,Source_jobtype1,
2847,20334.757476414918,Routing Start,Source_jobtype1_358,Source_jobtype1,
2848,20334.757476414918,Routing Finish,Source_jobtype1_358,M1,
2849,20343.13654570317,Ops1-1 Finish,Source_jobtype1_354,M1,
2850,20343.13654570317,Routing Start,Source_jobtype1_354,M1,
2851,20343.13654570317,Part Completed,Source_jobtype1_354,Sink,
2852,20343.13654570317,Part transferred,Source_jobtype1_355,M1,
2853,20343.13654570317,Ops1-1 Start,Source_jobtype1_355,M1,
2854,20364.588710788372,Ops1-1 Finish,Source_jobtype1_355,M1,
2855,20364.588710788372,Routing Start,Source_jobtype1_355,M1,
2856,20364.588710788372,Part Completed,Source_jobtype1_355,Sink,
2857,20364.588710788372,Part transferred,Source_jobtype1_356,M1,
2858,20364.588710788372,Ops1-1 Start,Source_jobtype1_356,M1,
2859,20366.60294522524,Part Created,Source_jobtype1_359,Source_jobtype1,
2860,20366.60294522524,Routing Start,Source_jobtype1_359,Source_jobtype1,
2861,20366.60294522524,Routing Finish,Source_jobtype1_359,M1,
2862,20473.139369493747,Part Created,Source_jobtype1_360,Source_jobtype1,
2863,20473.139369493747,Routing Start,Source_jobtype1_360,Source_jobtype1,
2864,20473.139369493747,Routing Finish,Source_jobtype1_360,M1,
2865,20497.21651319941,Ops1-1 Finish,Source_jobtype1_356,M1,
2866,20497.21651319941,Routing Start,Source_jobtype1_356,M1,
2867,20497.21651319941,Part Completed,Source_jobtype1_356,Sink,
2868,20497.21651319941,Part transferred,Source_jobtype1_357,M1,
2869,20497.21651319941,Ops1-1 Start,Source_jobtype1_357,M1,
2870,20503.852940291217,Ops1-1 Finish,Source_jobtype1_357,M1,
2871,20503.852940291217,Routing Start,Source_jobtype1_357,M1,
2872,20503.852940291217,Part Completed,Source_jobtype1_357,Sink,
2873,20503.852940291217,Part transferred,Source_jobtype1_358,M1,
2874,20503.852940291217,Ops1-1 Start,Source_jobtype1_358,M1,
2875,20569.480508464243,Ops1-1 Finish,Source_jobtype1_358,M1,
2876,20569.480508464243,Routing Start,Source_jobtype1_358,M1,
2877,20569.480508464243,Part Completed,Source_jobtype1_358,Sink,
2878,20569.480508464243,Part transferred,Source_jobtype1_359,M1,
2879,20569.480508464243,Ops1-1 Start,Source_jobtype1_359,M1,
2880,20674.329952858687,Part Created,Source_jobtype1_361,Source_jobtype1,
2881,20674.329952858687,Routing Start,Source_jobtype1_361,Source_jobtype1,
2882,20674.329952858687,Routing Finish,Source_jobtype1_361,M1,
2883,20686.327301440735,Part Created,Source_jobtype1_362,Source_jobtype1,
2884,20686.327301440735,Routing Start,Source_jobtype1_362,Source_jobtype1,
2885,20686.327301440735,Routing Finish,Source_jobtype1_362,M1,
2886,20690.455920489087,Part Created,Source_jobtype1_363,Source_jobtype1,
2887,20690.455920489087,Routing Start,Source_jobtype1_363,Source_jobtype1,
2888,20690.455920489087,Routing Finish,Source_jobtype1_363,M1,
2889,20708.786871727305,Ops1-1 Finish,Source_jobtype1_359,M1,
2890,20708.786871727305,Routing Start,Source_jobtype1_359,M1,
2891,20708.786871727305,Part Completed,Source_jobtype1_359,Sink,
2892,20708.786871727305,Part transferred,Source_jobtype1_360,M1,
2893,20708.786871727305,Ops1-1 Start,Source_jobtype1_360,M1,
2894,20751.508228937237,Ops1-1 Finish,Source_jobtype1_360,M1,
2895,20751.508228937237,Routing Start,Source_jobtype1_360,M1,
2896,20751.508228937237,Part Completed,Source_jobtype1_360,Sink,
2897,20751.508228937237,Part transferred,Source_jobtype1_361,M1,
2898,20751.508228937237,Ops1-1 Start,Source_jobtype1_361,M1,
2899,20771.539509680402,Part Created,Source_jobtype1_364,Source_jobtype1,
2900,20771.539509680402,Routing Start,Source_jobtype1_364,Source_jobtype1,
2901,20771.539509680402,Routing Finish,Source_jobtype1_364,M1,
2902,20780.573004465256,Part Created,Source_jobtype1_365,Source_jobtype1,
2903,20780.573004465256,Routing Start,Source_jobtype1_365,Source_jobtype1,
2904,20780.573004465256,Routing Finish,Source_jobtype1_365,M1,
2905,20843.71208600331,Ops1-1 Finish,Source_jobtype1_361,M1,
2906,20843.71208600331,Routing Start,Source_jobtype1_361,M1,
2907,20843.71208600331,Part Completed,Source_jobtype1_361,Sink,
2908,20843.71208600331,Part transferred,Source_jobtype1_362,M1,
2909,20843.71208600331,Ops1-1 Start,Source_jobtype1_362,M1,
2910,20854.97107465666,Ops1-1 Finish,Source_jobtype1_362,M1,
2911,20854.97107465666,Routing Start,Source_jobtype1_362,M1,
2912,20854.97107465666,Part Completed,Source_jobtype1_362,Sink,
2913,20854.97107465666,Part transferred,Source_jobtype1_363,M1,
2914,20854.97107465666,Ops1-1 Start,Source_jobtype1_363,M1,
2915,20863.906834604935,Ops1-1 Finish,Source_jobtype1_363,M1,
2916,20863.906834604935,Routing Start,Source_jobtype1_363,M1,
2917,20863.906834604935,Part Completed,Source_jobtype1_363,Sink,
2918,20863.906834604935,Part transferred,Source_jobtype1_364,M1,
2919,20863.906834604935,Ops1-1 Start,Source_jobtype1_364,M1,
2920,20872.879067432932,Ops1-1 Finish,Source_jobtype1_364,M1,
2921,20872.879067432932,Routing Start,Source_jobtype1_364,M1,
2922,20872.879067432932,Part Completed,Source_jobtype1_364,Sink,
2923,20872.879067432932,Part transferred,Source_jobtype1_365,M1,
2924,20872.879067432932,Ops1-1 Start,Source_jobtype1_365,M1,
2925,20875.736011127166,Part Created,Source_jobtype1_366,Source_jobtype1,
2926,20875.736011127166,Routing Start,Source_jobtype1_366,Source_jobtype1,
2927,20875.736011127166,Routing Finish,Source_jobtype1_366,M1,
2928,20941.388829468124,Part Created,Source_jobtype1_367,Source_jobtype1,
2929,20941.388829468124,Routing Start,Source_jobtype1_367,Source_jobtype1,
2930,20941.388829468124,Routing Finish,Source_jobtype1_367,M1,
2931,20957.134231561133,Ops1-1 Finish,Source_jobtype1_365,M1,
2932,20957.134231561133,Routing Start,Source_jobtype1_365,M1,
2933,20957.134231561133,Part Completed,Source_jobtype1_365,Sink,
2934,20957.134231561133,Part transferred,Source_jobtype1_366,M1,
2935,20957.134231561133,Ops1-1 Start,Source_jobtype1_366,M1,
2936,20979.357301645035,Ops1-1 Finish,Source_jobtype1_366,M1,
2937,20979.357301645035,Routing Start,Source_jobtype1_366,M1,
2938,20979.357301645035,Part Completed,Source_jobtype1_366,Sink,
2939,20979.357301645035,Part transferred,Source_jobtype1_367,M1,
2940,20979.357301645035,Ops1-1 Start,Source_jobtype1_367,M1,
2941,20985.811386848887,Part Created,Source_jobtype1_368,Source_jobtype1,
2942,20985.811386848887,Routing Start,Source_jobtype1_368,Source_jobtype1,
2943,20985.811386848887,Routing Finish,Source_jobtype1_368,M1,
2944,21015.710151830735,Part Created,Source_jobtype1_369,Source_jobtype1,
2945,21015.710151830735,Routing Start,Source_jobtype1_369,Source_jobtype1,
2946,21015.710151830735,Routing Finish,Source_jobtype1_369,M1,
2947,21084.217435009752,Ops1-1 Finish,Source_jobtype1_367,M1,
2948,21084.217435009752,Routing Start,Source_jobtype1_367,M1,
2949,21084.217435009752,Part Completed,Source_jobtype1_367,Sink,
2950,21084.217435009752,Part transferred,Source_jobtype1_368,M1,
2951,21084.217435009752,Ops1-1 Start,Source_jobtype1_368,M1,
2952,21113.131179065447,Ops1-1 Finish,Source_jobtype1_368,M1,
2953,21113.131179065447,Routing Start,Source_jobtype1_368,M1,
2954,21113.131179065447,Part Completed,Source_jobtype1_368,Sink,
2955,21113.131179065447,Part transferred,Source_jobtype1_369,M1,
2956,21113.131179065447,Ops1-1 Start,Source_jobtype1_369,M1,
2957,21117.47511160162,Part Created,Source_jobtype1_370,Source_jobtype1,
2958,21117.47511160162,Routing Start,Source_jobtype1_370,Source_jobtype1,
2959,21117.47511160162,Routing Finish,Source_jobtype1_370,M1,
2960,21136.787157356335,Ops1-1 Finish,Source_jobtype1_369,M1,
2961,21136.787157356335,Routing Start,Source_jobtype1_369,M1,
2962,21136.787157356335,Part Completed,Source_jobtype1_369,Sink,
2963,21136.787157356335,Part transferred,Source_jobtype1_370,M1,
2964,21136.787157356335,Ops1-1 Start,Source_jobtype1_370,M1,
2965,21154.719421127866,Ops1-1 Finish,Source_jobtype1_370,M1,
2966,21154.719421127866,Routing Start,Source_jobtype1_370,M1,
2967,21154.719421127866,Part Completed,Source_jobtype1_370,Sink,
2968,21154.744775195595,Part Created,Source_jobtype1_371,Source_jobtype1,
2969,21154.744775195595,Routing Start,Source_jobtype1_371,Source_jobtype1,
2970,21154.744775195595,Routing Finish,Source_jobtype1_371,M1,
2971,21154.744775195595,Part transferred,Source_jobtype1_371,M1,
2972,21154.744775195595,Ops1-1 Start,Source_jobtype1_371,M1,
2973,21189.674915980377,Ops1-1 Finish,Source_jobtype1_371,M1,
2974,21189.674915980377,Routing Start,Source_jobtype1_371,M1,
2975,21189.674915980377,Part Completed,Source_jobtype1_371,Sink,
2976,21237.35141397181,Part Created,Source_jobtype1_372,Source_jobtype1,
2977,21237.35141397181,Routing Start,Source_jobtype1_372,Source_jobtype1,
2978,21237.35141397181,Routing Finish,Source_jobtype1_372,M1,
2979,21237.35141397181,Part transferred,Source_jobtype1_372,M1,
2980,21237.35141397181,Ops1-1 Start,Source_jobtype1_372,M1,
2981,21253.205965831636,Part Created,Source_jobtype1_373,Source_jobtype1,
2982,21253.205965831636,Routing Start,Source_jobtype1_373,Source_jobtype1,
2983,21253.205965831636,Routing Finish,Source_jobtype1_373,M1,
2984,21282.265870373158,Part Created,Source_jobtype1_374,Source_jobtype1,
2985,21282.265870373158,Routing Start,Source_jobtype1_374,Source_jobtype1,
2986,21282.265870373158,Routing Finish,Source_jobtype1_374,M1,
2987,21329.322813303825,Part Created,Source_jobtype1_375,Source_jobtype1,
2988,21329.322813303825,Routing Start,Source_jobtype1_375,Source_jobtype1,
2989,21329.322813303825,Routing Finish,Source_jobtype1_375,M1,
2990,21352.26840644934,Ops1-1 Finish,Source_jobtype1_372,M1,
2991,21352.26840644934,Routing Start,Source_jobtype1_372,M1,
2992,21352.26840644934,Part Completed,Source_jobtype1_372,Sink,
2993,21352.26840644934,Part transferred,Source_jobtype1_373,M1,
2994,21352.26840644934,Ops1-1 Start,Source_jobtype1_373,M1,
2995,21401.208371642206,Ops1-1 Finish,Source_jobtype1_373,M1,
2996,21401.208371642206,Routing Start,Source_jobtype1_373,M1,
2997,21401.208371642206,Part Completed,Source_jobtype1_373,Sink,
2998,21401.208371642206,Part transferred,Source_jobtype1_374,M1,
2999,21401.208371642206,Ops1-1 Start,Source_jobtype1_374,M1,
